Date,Time,Event,Application,Module,Lat,Long,Heading,Speed,Status,DateTime,Operator,UTS Depot
2024-01-06,07:12:32.926,INFO,CleverWareUI,Iop,40.810848,-73.926807,302.0,4.259317046,Sending IOP:heartbeat message.,2024-01-06 07:12:33,40345,WF
2024-01-06,07:12:34.013,INFO,CleverWareUI,Framework,40.810857,-73.926832,302.5,4.6363624,Gps Position,2024-01-06 07:12:34,40345,WF
2024-01-06,07:12:34.611,WARN,CleverWareUI,Ota,40.81087,-73.92685,307.1,4.647271488,"Failed to establish connection: Local Endpoint: 192.168.1.10:5156, Remote Endpoint: 0.0.0.0:5155",2024-01-06 07:12:35,40345,WF
2024-01-06,07:12:36.128,INFO,CleverWareUI,Framework,40.810883,-73.926882,306.6,3.104317354,Gps Position,2024-01-06 07:12:36,40345,WF
2024-01-06,07:12:37.188,INFO,CleverWareUI,Framework,40.810892,-73.926883,314.8,1.77954498,Gps Position,2024-01-06 07:12:37,40345,WF
2024-01-06,07:12:38.525,INFO,Autostart,Framework,40.810892,-73.926883,314.8,1.77954498,Process: CleverWareUI CPU: 6.5 %,2024-01-06 07:12:38,40345,WF
2024-01-06,07:12:39.292,INFO,CleverWareUI,Framework,40.810892,-73.926883,314.8,0.0,Gps Position,2024-01-06 07:12:39,40345,WF
2024-01-06,07:12:40.294,INFO,CleverWareUI,Framework,40.810892,-73.926883,314.8,0.0,Gps Position,2024-01-06 07:12:40,40345,WF
2024-01-06,07:12:41.307,INFO,CleverWareUI,Framework,40.810892,-73.926883,314.8,0.0,Gps Position,2024-01-06 07:12:41,40345,WF
2024-01-06,07:12:42.348,INFO,CleverWareUI,Framework,40.810892,-73.926883,314.8,0.0,Gps Position,2024-01-06 07:12:42,40345,WF
2024-01-06,07:12:42.902,INFO,CleverWareUI,Radio,40.810892,-73.926883,314.8,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-66], C1 [39], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:12:43,40345,WF
2024-01-06,07:12:44.547,INFO,CleverWareUI,Framework,40.810892,-73.926883,310.4,1.703181364,Gps Position,2024-01-06 07:12:44,40345,WF
2024-01-06,07:12:45.628,INFO,CleverWareUI,Framework,40.810905,-73.926898,310.3,3.314999116,Gps Position,2024-01-06 07:12:45,40345,WF
2024-01-06,07:12:46.667,INFO,CleverWareUI,Framework,40.81092,-73.926922,311.1,5.10681682,Gps Position,2024-01-06 07:12:46,40345,WF
2024-01-06,07:12:47.707,INFO,CleverWareUI,Framework,40.810945,-73.926948,315.1,7.716134306,Gps Position,2024-01-06 07:12:47,40345,WF
2024-01-06,07:12:47.985,INFO,CleverWareUI,Radio,40.810945,-73.926948,315.1,7.716134306,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-64], C1 [41], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:12:48,40345,WF
2024-01-06,07:12:48.985,INFO,CleverWareUI,Radio,40.810977,-73.926983,318.0,10.323406338,"Session: [192.168.1.20:1195] - DebugMessage received: [18059.062,RD,489,EVNT,Tx OTA data via rdo]",2024-01-06 07:12:49,40345,WF
2024-01-06,07:12:50.887,INFO,CleverWareUI,Framework,40.811062,-73.927095,316.7,13.802041774,Gps Position,2024-01-06 07:12:50,40345,WF
2024-01-06,07:12:51.907,INFO,CleverWareUI,Framework,40.811108,-73.927157,316.1,16.195904772,Gps Position,2024-01-06 07:12:51,40345,WF
2024-01-06,07:12:51.947,INFO,CleverWareUI,Iop,40.811108,-73.927157,316.1,16.195904772,Sending IOP:heartbeat message.,2024-01-06 07:12:52,40345,WF
2024-01-06,07:12:53.995,INFO,CleverWareUI,Framework,40.8112,-73.927283,315.1,16.16931387,Gps Position,2024-01-06 07:12:53,40345,WF
2024-01-06,07:12:54.008,INFO,CleverWareUI,Iop,40.8112,-73.927283,315.1,16.16931387,Sending IOP:heartbeat message.,2024-01-06 07:12:54,40345,WF
2024-01-06,07:12:55.008,INFO,CleverWareUI,Framework,40.811245,-73.927345,312.9,15.85908668,Gps Position,2024-01-06 07:12:55,40345,WF
2024-01-06,07:12:56.048,INFO,CleverWareUI,Framework,40.81129,-73.927405,315.6,16.282495658,Gps Position,2024-01-06 07:12:56,40345,WF
2024-01-06,07:12:57.108,INFO,CleverWareUI,Framework,40.811382,-73.927533,313.5,16.808177336,Gps Position,2024-01-06 07:12:57,40345,WF
2024-01-06,07:12:57.950,INFO,CleverWareUI,Radio,40.811382,-73.927533,313.5,16.5340865,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-70], C1 [35], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:12:58,40345,WF
2024-01-06,07:12:59.148,INFO,CleverWareUI,Framework,40.811482,-73.927648,313.0,16.255904756,Gps Position,2024-01-06 07:12:59,40345,WF
2024-01-06,07:13:00.188,INFO,CleverWareUI,Framework,40.81153,-73.927705,313.6,16.01590482,Gps Position,2024-01-06 07:13:00,40345,WF
2024-01-06,07:13:01.208,INFO,CleverWareUI,Framework,40.811577,-73.927763,313.0,15.904086668,Gps Position,2024-01-06 07:13:01,40345,WF
2024-01-06,07:13:02.248,INFO,CleverWareUI,Framework,40.811622,-73.927822,313.9,15.79431397,Gps Position,2024-01-06 07:13:02,40345,WF
2024-01-06,07:13:03.044,INFO,CleverWareUI,Radio,40.811622,-73.927822,313.9,15.78749579,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-68], C1 [37], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:13:03,40345,WF
2024-01-06,07:13:04.328,INFO,CleverWareUI,Framework,40.811713,-73.927937,315.5,15.842723048,Gps Position,2024-01-06 07:13:04,40345,WF
2024-01-06,07:13:04.824,WARN,CleverWareUI,Ota,40.811713,-73.927937,315.5,15.842723048,"Failed to establish connection: Local Endpoint: 192.168.1.10:5156, Remote Endpoint: 0.0.0.0:5155",2024-01-06 07:13:05,40345,WF
2024-01-06,07:13:05.607,INFO,CleverWareUI,Avm,40.811752,-73.928002,314.7,15.629314014,Received 600 wheel speed messages out of an expected 600 since 2024-01-06 07:12:05.525 AM,2024-01-06 07:13:06,40345,WF
2024-01-06,07:13:07.468,INFO,CleverWareUI,Framework,40.81183,-73.92813,314.0,15.78749579,Gps Position,2024-01-06 07:13:07,40345,WF
2024-01-06,07:13:08.628,INFO,CleverWareUI,Framework,40.811872,-73.928188,314.3,15.887041218,ApiServer::PublicationThread() Processed 1350000 publications. PublicationRate=848.81/sec,2024-01-06 07:13:08,40345,WF
2024-01-06,07:13:08.735,EVENT,CleverWareUI,Ota,40.811872,-73.928188,314.3,15.887041218,"EventType=OtaMessageRx, MessageId=PollRequest, RxMode=Ota20, Size=20",2024-01-06 07:13:09,40345,WF
2024-01-06,07:13:09.648,INFO,CleverWareUI,Iop,40.811915,-73.92825,314.8,15.707041266,Sending IOP:heartbeat message.,2024-01-06 07:13:10,40345,WF
2024-01-06,07:13:11.709,INFO,CleverWareUI,Framework,40.811998,-73.928372,314.2,15.754086708,Gps Position,2024-01-06 07:13:11,40345,WF
2024-01-06,07:13:12.770,INFO,CleverWareUI,Framework,40.812043,-73.928433,314.5,16.027495726,Gps Position,2024-01-06 07:13:12,40345,WF
2024-01-06,07:13:12.936,INFO,CleverWareUI,Radio,40.812043,-73.928433,314.5,16.027495726,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-70], C1 [35], CCH [769.3625], LA [7], NLA [36]",2024-01-06 07:13:13,40345,WF
2024-01-06,07:13:14.910,INFO,CleverWareUI,Framework,40.812135,-73.928562,314.5,17.20908632,Gps Position,2024-01-06 07:13:14,40345,WF
2024-01-06,07:13:15.931,INFO,CleverWareUI,Framework,40.812183,-73.92863,314.7,17.850677058,Gps Position,2024-01-06 07:13:15,40345,WF
2024-01-06,07:13:16.932,INFO,CleverWareUI,Framework,40.812233,-73.928702,315.6,18.338858746,Gps Position,2024-01-06 07:13:16,40345,WF
2024-01-06,07:13:17.953,INFO,CleverWareUI,Framework,40.812287,-73.92877,314.7,18.554313234,Gps Position,2024-01-06 07:13:17,40345,WF
2024-01-06,07:13:18.012,INFO,CleverWareUI,Iop,40.812287,-73.92877,314.7,18.554313234,Sending IOP:heartbeat message.,2024-01-06 07:13:18,40345,WF
2024-01-06,07:13:19.012,INFO,CleverWareUI,Framework,40.812337,-73.928842,315.0,18.431585994,Gps Position,2024-01-06 07:13:19,40345,WF
2024-01-06,07:13:20.092,INFO,CleverWareUI,Framework,40.812388,-73.92891,315.4,18.222949686,Gps Position,2024-01-06 07:13:20,40345,WF
2024-01-06,07:13:21.153,INFO,CleverWareUI,Framework,40.81249,-73.929038,315.8,17.878631596,Gps Position,2024-01-06 07:13:21,40345,WF
2024-01-06,07:13:22.212,INFO,CleverWareUI,Framework,40.812538,-73.929103,315.5,17.448404438,Gps Position,2024-01-06 07:13:22,40345,WF
2024-01-06,07:13:22.791,WARN,CleverWareUI,Framework,40.812538,-73.929103,315.5,16.978631836,SSDSmartMonitor: Disk[Delkin Devices CE08TFNHK-FD000-D ATA Device] not supported SMART info will not be available.,2024-01-06 07:13:23,40345,WF
2024-01-06,07:13:24.407,INFO,CleverWareUI,Framework,40.812628,-73.929222,316.0,16.358859274,Gps Position,2024-01-06 07:13:24,40345,WF
2024-01-06,07:13:25.446,INFO,CleverWareUI,Framework,40.812667,-73.929275,314.9,14.980223278,Gps Position,2024-01-06 07:13:25,40345,WF
2024-01-06,07:13:26.452,INFO,CleverWareUI,VehicleState,40.812702,-73.92932,315.8,13.406587334,Logging Vehicle Event: Distance,2024-01-06 07:13:26,40345,WF
2024-01-06,07:13:27.493,INFO,CleverWareUI,Framework,40.81273,-73.929357,317.4,11.526815108,Gps Position,2024-01-06 07:13:27,40345,WF
2024-01-06,07:13:27.861,INFO,CleverWareUI,Radio,40.81273,-73.929357,317.4,9.662042878,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-70], C1 [35], CCH [769.3625], LA [7], NLA [37]",2024-01-06 07:13:28,40345,WF
2024-01-06,07:13:29.634,INFO,CleverWareUI,Framework,40.812768,-73.929408,314.0,6.944998148,Gps Position,2024-01-06 07:13:29,40345,WF
2024-01-06,07:13:30.668,INFO,CleverWareUI,Framework,40.812775,-73.92942,315.4,4.073180732,Gps Position,2024-01-06 07:13:30,40345,WF
2024-01-06,07:13:30.993,INFO,CleverWareUI,Avm,40.812775,-73.92942,315.4,2.299772114,Creating new Last Stop incident at trigger 3031,2024-01-06 07:13:31,40345,WF
2024-01-06,07:13:32.733,INFO,CleverWareUI,Framework,40.812775,-73.92942,302.9,0.77386343,Gps Position,2024-01-06 07:13:32,40345,WF
2024-01-06,07:13:32.885,INFO,CleverWareUI,Radio,40.812775,-73.92942,302.9,0.77386343,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-71], C1 [34], CCH [769.3625], LA [7], NLA [31]",2024-01-06 07:13:33,40345,WF
2024-01-06,07:13:33.944,INFO,CleverWareUI,Radio,40.812775,-73.92942,302.9,0.0,Session: [192.168.1.20:1195] - TransmitAvailableOta20Data sending MessageId[28] with size [20],2024-01-06 07:13:34,40345,WF
2024-01-06,07:13:35.861,INFO,CleverWareUI,Framework,40.812775,-73.92942,302.9,0.0,Gps Position,2024-01-06 07:13:35,40345,WF
2024-01-06,07:13:36.893,INFO,CleverWareUI,Framework,40.812775,-73.92942,302.9,0.0,Gps Position,2024-01-06 07:13:36,40345,WF
2024-01-06,07:13:36.913,INFO,CleverWareUI,Iop,40.812775,-73.92942,302.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:13:37,40345,WF
2024-01-06,07:13:38.524,INFO,Autostart,Framework,40.812775,-73.92942,302.9,0.0,Process: CleverWareUI CPU: 6.1 %,2024-01-06 07:13:38,40345,WF
2024-01-06,07:13:39.937,INFO,CleverWareUI,Framework,40.812775,-73.92942,302.9,0.0,Gps Position,2024-01-06 07:13:39,40345,WF
2024-01-06,07:13:40.954,INFO,CleverWareUI,Framework,40.812775,-73.92942,302.9,0.0,Gps Position,2024-01-06 07:13:40,40345,WF
2024-01-06,07:13:41.034,INFO,CleverWareUI,Iop,40.812775,-73.92942,302.9,0.0,Sending IOP:heartbeat message.,2024-01-06 07:13:41,40345,WF
2024-01-06,07:13:42.034,INFO,CleverWareUI,Framework,40.812775,-73.92942,302.9,0.0,Gps Position,2024-01-06 07:13:42,40345,WF
2024-01-06,07:13:43.054,INFO,CleverWareUI,Framework,40.812775,-73.92942,350.2,0.0,Gps Position,2024-01-06 07:13:43,40345,WF
2024-01-06,07:13:44.155,INFO,CleverWareUI,Iop,40.812775,-73.92942,347.0,0.359318086,Sending IOP:heartbeat message.,2024-01-06 07:13:44,40345,WF
2024-01-06,07:13:45.161,INFO,CleverWareUI,Framework,40.812782,-73.929428,308.7,1.382045086,Gps Position,2024-01-06 07:13:45,40345,WF
2024-01-06,07:13:46.201,INFO,CleverWareUI,Framework,40.812788,-73.92944,315.0,2.678181104,Gps Position,2024-01-06 07:13:46,40345,WF
2024-01-06,07:13:47.216,INFO,CleverWareUI,Framework,40.8128,-73.929453,322.6,4.274317042,Gps Position,2024-01-06 07:13:47,40345,WF
2024-01-06,07:13:48.236,INFO,CleverWareUI,Framework,40.812813,-73.929465,331.1,6.873407258,Gps Position,2024-01-06 07:13:48,40345,WF
2024-01-06,07:13:49.256,INFO,CleverWareUI,Framework,40.812823,-73.929475,312.6,9.417270216,Gps Position,2024-01-06 07:13:49,40345,WF
2024-01-06,07:13:49.728,INFO,CleverWareUI,Radio,40.812823,-73.929475,312.6,11.825451392,"Session: [192.168.1.20:1195] - DebugMessage received: [18120.002,URLC,623,NOTE,VoIP hlth ok:N,1]",2024-01-06 07:13:50,40345,WF
2024-01-06,07:13:51.376,INFO,CleverWareUI,Iop,40.812903,-73.929572,319.5,13.487723676,Sending IOP:heartbeat message.,2024-01-06 07:13:51,40345,WF
2024-01-06,07:13:52.376,INFO,CleverWareUI,Framework,40.812973,-73.92966,320.8,15.491586778,Gps Position,2024-01-06 07:13:52,40345,WF
2024-01-06,07:13:52.940,INFO,CleverWareUI,Radio,40.812973,-73.92966,320.8,17.186586326,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-65], C1 [40], CCH [769.3625], LA [7], NLA [37]",2024-01-06 07:13:53,40345,WF
2024-01-06,07:13:54.516,INFO,CleverWareUI,Framework,40.81311,-73.929812,321.0,17.932495218,Gps Position,2024-01-06 07:13:54,40345,WF
2024-01-06,07:13:55.556,INFO,CleverWareUI,Framework,40.81317,-73.929883,320.6,18.704313194,Gps Position,2024-01-06 07:13:55,40345,WF
2024-01-06,07:13:56.577,INFO,CleverWareUI,Framework,40.813225,-73.929948,315.7,18.339540564,Gps Position,2024-01-06 07:13:56,40345,WF
2024-01-06,07:13:57.377,INFO,CleverWareUI,Framework,40.813273,-73.930013,311.0,17.452495346,Process: AudioPlayer CPU: 0.1 %,2024-01-06 07:13:57,40345,WF
2024-01-06,07:13:57.636,INFO,CleverWareUI,Iop,40.813273,-73.930013,311.0,17.452495346,Sending IOP:heartbeat message.,2024-01-06 07:13:58,40345,WF
2024-01-06,07:13:59.696,INFO,CleverWareUI,Framework,40.81334,-73.930127,303.4,12.26931491,Gps Position,2024-01-06 07:13:59,40345,WF
2024-01-06,07:14:00.783,INFO,CleverWareUI,Framework,40.813358,-73.930167,295.9,9.424088396,Gps Position,2024-01-06 07:14:00,40345,WF
2024-01-06,07:14:01.836,INFO,CleverWareUI,Framework,40.813363,-73.930188,290.7,6.182043806,Gps Position,2024-01-06 07:14:01,40345,WF
2024-01-06,07:14:02.903,INFO,CleverWareUI,Framework,40.813365,-73.930198,297.6,4.075908004,Gps Position,2024-01-06 07:14:02,40345,WF
2024-01-06,07:14:03.942,INFO,CleverWareUI,Framework,40.813367,-73.930205,291.3,3.754771726,Gps Position,2024-01-06 07:14:03,40345,WF
2024-01-06,07:14:03.957,INFO,CleverWareUI,Iop,40.813367,-73.930205,291.3,3.754771726,Sending IOP:heartbeat message.,2024-01-06 07:14:04,40345,WF
2024-01-06,07:14:04.921,INFO,CleverWareUI,Ota,40.813373,-73.930225,298.8,3.754771726,Setting remote: 0.0.0.0,2024-01-06 07:14:05,40345,WF
2024-01-06,07:14:05.663,INFO,CleverWareUI,Avm,40.813388,-73.930262,295.8,6.032725664,Received 601 wheel speed messages out of an expected 600 since 2024-01-06 07:13:05.613 AM,2024-01-06 07:14:06,40345,WF
2024-01-06,07:14:07.107,INFO,CleverWareUI,Framework,40.813407,-73.930308,294.6,11.625678718,Gps Position,2024-01-06 07:14:07,40345,WF
2024-01-06,07:14:07.878,INFO,CleverWareUI,Framework,40.813428,-73.930367,294.3,11.625678718,ApiServer::PublicationThread() Processed 1400000 publications. PublicationRate=843.88/sec,2024-01-06 07:14:08,40345,WF
2024-01-06,07:14:09.177,INFO,CleverWareUI,Framework,40.813478,-73.930517,291.9,15.830450324,Gps Position,2024-01-06 07:14:09,40345,WF
2024-01-06,07:14:10.238,INFO,CleverWareUI,Framework,40.813502,-73.930593,291.7,15.779313974,Gps Position,2024-01-06 07:14:10,40345,WF
2024-01-06,07:14:10.708,INFO,CleverWareUI,FileManager,40.813502,-73.930593,291.7,15.779313974,Deleting file: D:\Logs\LastStop_00323_00000_240106_065706.txt.zip.,2024-01-06 07:14:11,40345,WF
2024-01-06,07:14:11.897,INFO,CleverWareUI,VehicleState,40.813522,-73.930667,289.9,14.852041494,Logging Vehicle Event: Distance,2024-01-06 07:14:12,40345,WF
2024-01-06,07:14:13.029,INFO,CleverWareUI,Radio,40.81354,-73.930727,290.8,13.217723748,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-58], C1 [47], CCH [769.3625], LA [7], NLA [36]",2024-01-06 07:14:13,40345,WF
2024-01-06,07:14:14.069,INFO,CleverWareUI,Avm,40.813558,-73.930778,298.1,9.430224758,"AvmException (duration): Started Count 1, Canceled Count 1, PidConfig=2101036 (Mode=1, MinDur=1200 sec)",2024-01-06 07:14:14,40345,WF
2024-01-06,07:14:15.371,INFO,CleverWareUI,Framework,40.8136,-73.93084,319.5,7.51704345,Gps Position,2024-01-06 07:14:15,40345,WF
2024-01-06,07:14:16.472,INFO,CleverWareUI,Framework,40.813612,-73.930853,322.8,4.852498706,Gps Position,2024-01-06 07:14:16,40345,WF
2024-01-06,07:14:16.979,INFO,CleverWareUI,Avm,40.813612,-73.930853,322.8,4.852498706,Creating new Last Stop incident at trigger 3123,2024-01-06 07:14:17,40345,WF
2024-01-06,07:14:17.829,INFO,CleverWareUI,Radio,40.813618,-73.930858,326.1,2.302499386,Session: [192.168.1.20:1195] - TransmitAvailableOta20Data sending MessageId[28] with size [20],2024-01-06 07:14:18,40345,WF
2024-01-06,07:14:19.539,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:19,40345,WF
2024-01-06,07:14:20.582,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:20,40345,WF
2024-01-06,07:14:21.599,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:21,40345,WF
2024-01-06,07:14:22.680,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:22,40345,WF
2024-01-06,07:14:22.910,INFO,CleverWareUI,Radio,40.813618,-73.930858,326.1,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-51], C1 [54], CCH [769.3625], LA [7], NLA [37]",2024-01-06 07:14:23,40345,WF
2024-01-06,07:14:24.759,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:24,40345,WF
2024-01-06,07:14:25.800,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:25,40345,WF
2024-01-06,07:14:26.820,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:26,40345,WF
2024-01-06,07:14:27.860,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:27,40345,WF
2024-01-06,07:14:27.879,INFO,CleverWareUI,Iop,40.813618,-73.930858,326.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:14:28,40345,WF
2024-01-06,07:14:29.886,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:29,40345,WF
2024-01-06,07:14:30.942,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:30,40345,WF
2024-01-06,07:14:31.981,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:31,40345,WF
2024-01-06,07:14:32.020,INFO,CleverWareUI,Iop,40.813618,-73.930858,326.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:14:32,40345,WF
2024-01-06,07:14:33.027,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:33,40345,WF
2024-01-06,07:14:34.060,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:34,40345,WF
2024-01-06,07:14:35.045,INFO,CleverWareUI,Ota,40.813618,-73.930858,326.1,0.0,Setting remote: 0.0.0.0,2024-01-06 07:14:35,40345,WF
2024-01-06,07:14:36.130,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:36,40345,WF
2024-01-06,07:14:37.181,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:37,40345,WF
2024-01-06,07:14:38.201,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:38,40345,WF
2024-01-06,07:14:38.541,INFO,Autostart,Framework,40.813618,-73.930858,326.1,0.0,Process: CleverWareUI CPU: 6.5 %,2024-01-06 07:14:39,40345,WF
2024-01-06,07:14:40.221,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:40,40345,WF
2024-01-06,07:14:41.281,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:41,40345,WF
2024-01-06,07:14:42.440,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Module TimeSyncManager queue high water mark 0,2024-01-06 07:14:42,40345,WF
2024-01-06,07:14:42.940,INFO,CleverWareUI,Radio,40.813618,-73.930858,326.1,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-52], C1 [53], CCH [769.3625], LA [7], NLA [37]",2024-01-06 07:14:43,40345,WF
2024-01-06,07:14:43.540,INFO,CleverWareUI,Iop,40.813618,-73.930858,326.1,0.0,Current temperature readings: CPU 19C,2024-01-06 07:14:44,40345,WF
2024-01-06,07:14:45.464,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:45,40345,WF
2024-01-06,07:14:46.466,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:46,40345,WF
2024-01-06,07:14:46.521,INFO,CleverWareUI,Iop,40.813618,-73.930858,326.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:14:47,40345,WF
2024-01-06,07:14:47.940,INFO,CleverWareUI,Radio,40.813618,-73.930858,326.1,0.0,"Session: [192.168.1.20:1195] - CellularRadioStatus received. RSSI [-51], C1 [54], CCH [769.3625], LA [7], NLA [37]",2024-01-06 07:14:48,40345,WF
2024-01-06,07:14:49.625,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:49,40345,WF
2024-01-06,07:14:49.825,INFO,CleverWareUI,Radio,40.813618,-73.930858,326.1,0.0,"Session: [192.168.1.20:1195] - DebugMessage received: [18180.002,URLC,623,NOTE,VoIP hlth ok:N,1]",2024-01-06 07:14:50,40345,WF
2024-01-06,07:14:51.643,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:51,40345,WF
2024-01-06,07:14:52.748,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:52,40345,WF
2024-01-06,07:14:53.850,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:53,40345,WF
2024-01-06,07:14:54.880,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:54,40345,WF
2024-01-06,07:14:54.880,INFO,CleverWareUI,Iop,40.813618,-73.930858,326.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:14:55,40345,WF
2024-01-06,07:14:56.882,INFO,CleverWareUI,Framework,40.813618,-73.930858,326.1,0.0,Gps Position,2024-01-06 07:14:56,40345,WF
2024-01-06,07:14:57.260,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,"TimedSQL - Name: ConfigurationManagerMedia.GetAudioMedia, TotalMs: 203.0114, Read count: 1",2024-01-06 07:14:57,40345,WF
2024-01-06,07:14:58.942,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:14:58,40345,WF
2024-01-06,07:14:59.963,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:14:59,40345,WF
2024-01-06,07:15:00.982,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:15:00,40345,WF
2024-01-06,07:15:01.062,INFO,CleverWareUI,Iop,40.813622,-73.930853,326.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:15:01,40345,WF
2024-01-06,07:15:02.063,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:15:02,40345,WF
2024-01-06,07:15:03.102,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:15:03,40345,WF
2024-01-06,07:15:04.182,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:15:04,40345,WF
2024-01-06,07:15:05.113,INFO,CleverWareUI,Ota,40.813622,-73.930853,326.1,0.0,Setting remote: 0.0.0.0,2024-01-06 07:15:05,40345,WF
2024-01-06,07:15:05.723,INFO,CleverWareUI,Avm,40.813622,-73.930853,326.1,0.0,Received 600 wheel speed messages out of an expected 600 since 2024-01-06 07:14:05.677 AM,2024-01-06 07:15:06,40345,WF
2024-01-06,07:15:06.808,INFO,CleverWareUI,Radio,40.813622,-73.930853,326.1,0.0,Session: [192.168.1.20:1195] - TransmitAvailableOta20Data sending MessageId[28] with size [20],2024-01-06 07:15:07,40345,WF
2024-01-06,07:15:08.423,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,ApiServer::PublicationThread() Processed 1450000 publications. PublicationRate=825.85/sec,2024-01-06 07:15:08,40345,WF
2024-01-06,07:15:09.429,INFO,CleverWareUI,Framework,40.813622,-73.930853,326.1,0.0,Gps Position,2024-01-06 07:15:09,40345,WF
2024-01-06,07:15:09.922,ERROR,CleverWareUI,Audio,40.813622,-73.930853,326.1,0.0,"Failed to set inside sign text for audio request 4, ProcessInsideSignPayloadDelegate not registered",2024-01-06 07:15:10,40345,WF
2024-01-06,07:15:10.562,INFO,CleverWareUI,Iop,40.813622,-73.930853,326.1,0.0,Sending IOP:heartbeat message.,2024-01-06 07:15:11,40345,WF
